# generated by research/tools/experiments/look_plan.py; do not edit (edit look-ownership-overrides.csv)
decision_id,look_number,look_state,cluster,look_group,tuning_wave,owning_experiment,participating_experiments,tuning_only_experiments,hc_screen_experiments,comparison_owners,ws_source_records,mde_record_path,look_condition,ownership_basis
DEC-LEG-095,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011; EXP-LEGACY-041,,EXP-CONF-009; EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-095-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-095,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011; EXP-LEGACY-041,,EXP-CONF-009; EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-095-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-096,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-040,,,EXP-LEGACY-050,,research/experiments/EXP-LEGACY-040/record.md,research/normalized/EXP-LEGACY-040/decision/DEC-LEG-096-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-096,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-040,,,EXP-LEGACY-050,,research/experiments/EXP-LEGACY-040/record.md,research/normalized/EXP-LEGACY-040/decision/DEC-LEG-096-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-099,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-070,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-099-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-099,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-070,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-099-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-101,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-040,,,,,research/experiments/EXP-LEGACY-040/record.md,research/normalized/EXP-LEGACY-040/decision/DEC-LEG-101-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-101,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-040,,,,,research/experiments/EXP-LEGACY-040/record.md,research/normalized/EXP-LEGACY-040/decision/DEC-LEG-101-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-102,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-102-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-102,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-102-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-103,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001; EXP-LEGACY-050,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-103-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-103,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001; EXP-LEGACY-050,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-103-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-104,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-104-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-104,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-104-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-105,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-105-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-105,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-105-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-106,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CROSSFILE-014,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CROSSFILE-014/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-106-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-106,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CROSSFILE-014,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CROSSFILE-014/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-106-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-107,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-107-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-107,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-107-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-108,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-032,EXP-LEGACY-030; EXP-SCALE-009,,EXP-SCALE-002,,research/experiments/EXP-LEGACY-032/record.md; research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-SCALE-009/record.md,research/normalized/EXP-LEGACY-032/decision/DEC-LEG-108-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-108,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-032,EXP-LEGACY-030; EXP-SCALE-009,,EXP-SCALE-002,,research/experiments/EXP-LEGACY-032/record.md; research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-SCALE-009/record.md,research/normalized/EXP-LEGACY-032/decision/DEC-LEG-108-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-001,1,PLANNED,model,LG-model,1,EXP-INT-008,,,EXP-INT-007,,research/experiments/EXP-INT-008/record.md,research/normalized/EXP-INT-008/decision/DEC-MOD-001-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-001,2,RESERVED,model,LG-model,1,EXP-INT-008,,,EXP-INT-007,,research/experiments/EXP-INT-008/record.md,research/normalized/EXP-INT-008/decision/DEC-MOD-001-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-002,1,PLANNED,model,LG-model,2,EXP-PLAT-005,EXP-PLAT-010; EXP-PLAT-019; EXP-PLAT-024,,,,research/experiments/EXP-PLAT-005/record.md; research/experiments/EXP-PLAT-010/record.md; research/experiments/EXP-PLAT-019/record.md; research/experiments/EXP-PLAT-024/record.md,research/normalized/EXP-PLAT-005/decision/DEC-MOD-002-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-002,2,RESERVED,model,LG-model,2,EXP-PLAT-005,EXP-PLAT-010; EXP-PLAT-019; EXP-PLAT-024,,,,research/experiments/EXP-PLAT-005/record.md; research/experiments/EXP-PLAT-010/record.md; research/experiments/EXP-PLAT-019/record.md; research/experiments/EXP-PLAT-024/record.md,research/normalized/EXP-PLAT-005/decision/DEC-MOD-002-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-004,1,PLANNED,model,LG-model,2,EXP-CON-001,EXP-CONF-002; EXP-SCALE-001; EXP-SCALE-007,,EXP-CONF-001,,research/experiments/EXP-CON-001/record.md; research/experiments/EXP-CONF-002/record.md; research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-007/record.md,research/normalized/EXP-CON-001/decision/DEC-MOD-004-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-004,2,RESERVED,model,LG-model,2,EXP-CON-001,EXP-CONF-002; EXP-SCALE-001; EXP-SCALE-007,,EXP-CONF-001,,research/experiments/EXP-CON-001/record.md; research/experiments/EXP-CONF-002/record.md; research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-007/record.md,research/normalized/EXP-CON-001/decision/DEC-MOD-004-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-005,1,PLANNED,model,LG-model,4,EXP-ECO-014,,,,,research/experiments/EXP-ECO-014/record.md,research/normalized/EXP-ECO-014/decision/DEC-MOD-005-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-005,2,RESERVED,model,LG-model,4,EXP-ECO-014,,,,,research/experiments/EXP-ECO-014/record.md,research/normalized/EXP-ECO-014/decision/DEC-MOD-005-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-006,1,PLANNED,model,LG-model,2,EXP-CON-001,EXP-CONF-002,,EXP-CONF-001; EXP-CONF-009; EXP-CONF-010,,research/experiments/EXP-CON-001/record.md; research/experiments/EXP-CONF-002/record.md,research/normalized/EXP-CON-001/decision/DEC-MOD-006-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-006,2,RESERVED,model,LG-model,2,EXP-CON-001,EXP-CONF-002,,EXP-CONF-001; EXP-CONF-009; EXP-CONF-010,,research/experiments/EXP-CON-001/record.md; research/experiments/EXP-CONF-002/record.md,research/normalized/EXP-CON-001/decision/DEC-MOD-006-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-007,1,PLANNED,model,LG-model,1,EXP-INT-015,EXP-CON-003; EXP-REMOTE-007,,EXP-INT-015,counterexample search and exact proof-cost model: EXP-INT-015; emulated-network cost: EXP-REMOTE-007,research/experiments/EXP-INT-015/record.md; research/experiments/EXP-CON-003/record.md; research/experiments/EXP-REMOTE-007/record.md,research/normalized/EXP-INT-015/decision/DEC-MOD-007-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,override:integrity C13
DEC-MOD-007,2,RESERVED,model,LG-model,1,EXP-INT-015,EXP-CON-003; EXP-REMOTE-007,,EXP-INT-015,counterexample search and exact proof-cost model: EXP-INT-015; emulated-network cost: EXP-REMOTE-007,research/experiments/EXP-INT-015/record.md; research/experiments/EXP-CON-003/record.md; research/experiments/EXP-REMOTE-007/record.md,research/normalized/EXP-INT-015/decision/DEC-MOD-007-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",override:integrity C13
DEC-MOD-008,1,PLANNED,model,LG-model,1,EXP-CHUNK-011,EXP-CONF-006,,EXP-CONF-004,,research/experiments/EXP-CHUNK-011/record.md; research/experiments/EXP-CONF-006/record.md,research/normalized/EXP-CHUNK-011/decision/DEC-MOD-008-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-008,2,RESERVED,model,LG-model,1,EXP-CHUNK-011,EXP-CONF-006,,EXP-CONF-004,,research/experiments/EXP-CHUNK-011/record.md; research/experiments/EXP-CONF-006/record.md,research/normalized/EXP-CHUNK-011/decision/DEC-MOD-008-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-009,1,PLANNED,model,LG-model,2,EXP-PLAT-019,EXP-PLAT-004,,,,research/experiments/EXP-PLAT-019/record.md; research/experiments/EXP-PLAT-004/record.md,research/normalized/EXP-PLAT-019/decision/DEC-MOD-009-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-MOD-009,2,RESERVED,model,LG-model,2,EXP-PLAT-019,EXP-PLAT-004,,,,research/experiments/EXP-PLAT-019/record.md; research/experiments/EXP-PLAT-004/record.md,research/normalized/EXP-PLAT-019/decision/DEC-MOD-009-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
